1388871179,30001.000000000000,0.007285130000
1388871181,30001.000000000000,0.000898680000
1388871276,30100.000000000000,0.010952020000
1388873108,30150.000000000000,0.101000000000
1388873108,30151.000000000000,0.025000000000
1388877634,30998.000000000000,0.276290000000
1388877634,30999.000000000000,0.352710000000
1388878238,30351.000000000000,0.009884350000
1388881484,30999.000000000000,0.200000000000
1388882178,30999.000000000000,0.700000000000
1388882915,30999.000000000000,0.756000000000
1388883124,31000.000000000000,0.002710000000
1388883124,30999.000000000000,1.507290000000
1388883253,31000.000000000000,0.176242030000
1388883253,31000.000000000000,0.010000000000
1388883253,31000.000000000000,0.100000000000
1388883982,31091.600000000000,0.020000000000
1388893637,31400.000000000000,0.100000000000
1388893637,31000.000000000000,0.060000000000
1388893638,31716.500000000000,0.020000000000
1388893638,31402.500000000000,0.020000000000
1388893638,31500.000000000000,0.100000000000
1388895387,32033.600000000000,0.020000000000
1388895387,32033.600000000000,0.016000000000
1388897134,32353.900000000000,0.020000000000
1388897135,32353.900000000000,0.013986000000
1388897136,32353.900000000000,0.012140850000
1388897140,32353.900000000000,0.053873150000
1388910663,31700.000000000000,0.052968200000
1388910677,31700.000000000000,0.000031800000
1388917417,31300.000000000000,0.041900000000
1388917417,31117.000000000000,0.020200000000
1388917417,30809.000000000000,0.020200000000
1388917417,30801.000000000000,0.065248400000
1388917884,30801.000000000000,0.007957620000
1388917885,30801.000000000000,0.007094500000
1388924843,31025.000000000000,0.007900170000
1388924844,31025.000000000000,0.007043270000
1388925597,31025.000000000000,0.049000000000
1388934470,31700.000000000000,0.060167300000
1388934470,32000.000000000000,1.539832700000
1388934537,31700.000000000000,0.041900000000
1388934537,32000.000000000000,0.660167300000
1388934667,32350.000000000000,0.300000000000
1388934667,32555.000000000000,0.010885780000
1388934667,32353.900000000000,0.051093110000
1388934667,32027.000000000000,0.020000000000
1388934667,32350.600000000000,0.020000000000
1388934750,32677.400000000000,0.020000000000
1388934750,32555.000000000000,0.039114220000
1388935616,33004.100000000000,0.020000000000
1388935923,33333.330000000000,0.125000000000
1388935959,33334.100000000000,0.020000000000
1388936155,33450.000000000000,0.100000000000
1388936274,33750.000000000000,0.050000000000
1388936274,33900.000000000000,0.135000000000
1388936274,33667.400000000000,0.020000000000
1388936363,33900.000000000000,0.365000000000
1388936363,34000.000000000000,0.707207770000
1388936525,32250.000000000000,0.238800000000
1388936525,32380.200000000000,0.020200000000
1388937879,32650.000000000000,0.038346110000
1388938197,34000.000000000000,0.821792230000
1388938197,33663.900000000000,0.020000000000
1388938197,34000.000000000000,0.078207770000
1388943378,34000.000000000000,0.021792230000
1388943378,34000.000000000000,0.078207770000
1388944333,32700.000000000000,0.090000000000
1388944358,32500.000000000000,0.360000000000
1388946816,33001.000000000000,0.063280000000
1388947093,34000.000000000000,0.061359260000
1388947282,34000.000000000000,0.026720000000
1388947818,34004.000000000000,0.020000000000
1388947818,34000.000000000000,0.004280740000
1388947818,34344.000000000000,0.020000000000
1388947819,34344.000000000000,0.000719260000
1388948161,34372.100000000000,0.006813540000
1388948348,35000.000000000000,0.020200000000
1388949142,34031.800000000000,0.020000000000
1388949174,34031.800000000000,0.000200000000
1388949174,33694.900000000000,0.020200000000
1388949222,33361.300000000000,0.020200000000
1388949222,33031.000000000000,0.019400000000
1388950013,34836.800000000000,0.020000000000
1388950014,35000.000000000000,0.000450000000
1388950080,33031.000000000000,0.000800000000
1388950080,33361.300000000000,0.020200000000
1388950152,32800.000000000000,0.071000000000
1388950619,34836.800000000000,0.020000000000
1388950619,34488.400000000000,0.020000000000
1388950671,35000.000000000000,0.500650000000
1388950671,35000.000000000000,1.479350000000
1388950671,35000.000000000000,0.020000000000
1388950729,34222.000000000000,0.007162140000
1388950743,35000.000000000000,0.361900000000
1388950867,35188.700000000000,0.020000000000
1388950921,35544.200000000000,0.020000000000
1388950921,35903.300000000000,0.020000000000
1388950933,36222.000000000000,0.056593640000
1388951022,36222.000000000000,0.043406360000
1388951472,36262.300000000000,0.020000000000
1388951472,36222.000000000000,0.041654010000
1388951472,36500.000000000000,0.010000000000
1388951472,37000.000000000000,0.028345990000
1388951644,37000.000000000000,0.001654010000
1388951659,37000.000000000000,0.014183820000
1388951773,35800.000000000000,0.500000000000
1388951843,36125.200000000000,0.020200000000
1388951843,35800.000000000000,0.500000000000
1388951849,36130.000000000000,0.468600000000
1388951956,36486.400000000000,0.020200000000
1388952078,35800.000000000000,0.034532340000
1388952280,36000.000000000000,0.001388050000
1388952286,37000.000000000000,0.022380000000
1388952425,37000.000000000000,0.055221590000
1388952425,37450.000000000000,0.100000000000
1388954440,37400.000000000000,0.007822500000
1388954474,37400.000000000000,0.007822500000
1388955792,37000.000000000000,0.008569560000
1388955914,37000.000000000000,0.000042940000
1388956467,35800.000000000000,0.070000000000
1388956653,36400.000000000000,0.010490000000
1388956837,36000.000000000000,0.013770000000
1388957075,37000.000000000000,0.100000000000
1388957560,36010.000000000000,0.018317320000
1388960201,36310.000000000000,0.009418260000
1388960355,36310.000000000000,0.002647100000
1388960388,36310.000000000000,0.000274130000
1388964444,37844.500000000000,0.020000000000
1388965540,37844.500000000000,0.980000000000
1388969910,36125.200000000000,0.020200000000
